record_id,data_source,icij_source,node_type,primary_name,jurisdiction,status,incorporated,inactivated,struck_off,company_type,countries,address,address_type,notes
219676,ICIJ,Offshore Leaks,ENTITY,Euro Capital Alliance Ltd.,XXX,Active,01-FEB-2001,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
219718,ICIJ,Offshore Leaks,ENTITY,Patcham Limited,XXX,Dead,15-JUL-1996,,,Standard Company under IBC Act,XXX;GBR;XXX,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
210415,ICIJ,Offshore Leaks,ENTITY,MONROE PROJECTS LTD.,XXX,Dead,01-JUN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210417,ICIJ,Offshore Leaks,ENTITY,FANCHER COMMERCIAL LTD.,XXX,Dead,01-JUN-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210420,ICIJ,Offshore Leaks,ENTITY,PROVID COMMERCE LTD.,XXX,Dead,01-JUN-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210422,ICIJ,Offshore Leaks,ENTITY,STELFORD INTERNATIONAL LTD.,XXX,Active,01-JUN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210434,ICIJ,Offshore Leaks,ENTITY,MADELIA TRADING LTD.,XXX,Dead,01-JUN-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210454,ICIJ,Offshore Leaks,ENTITY,VESTA CAPITAL GROUP LTD.,XXX,Dead,08-JUN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
209546,ICIJ,Offshore Leaks,ENTITY,Ido Technologies Limited,XXX,Dead,10-FEB-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
210477,ICIJ,Offshore Leaks,ENTITY,MIDTOWN INTERGROUP LTD.,XXX,Dead,04-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
205307,ICIJ,Offshore Leaks,ENTITY,Frestwalk LTD,XXX,Active,13-NOV-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,BUSINESS,
209583,ICIJ,Offshore Leaks,ENTITY,Livestar Ltd,XXX,Dead,02-MAR-2000,,,Standard Company under IBC Act,XXX;VGB;GBR,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,BUSINESS,
221900,ICIJ,Offshore Leaks,ENTITY,ILMAR Investment Limited,XXX,Dead,23-APR-2001,,,Standard Company under IBC Act,XXX;XXX;GBR,ACC Services Ltd. 16 Winchester Walk London SE1 9AQ England RT BVI,BUSINESS,
221917,ICIJ,Offshore Leaks,ENTITY,Awardco Limited,XXX,Active,25-JUL-2001,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
221918,ICIJ,Offshore Leaks,ENTITY,Supercraft Alliance Corp.,XXX,Dead,25-JUL-2001,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210628,ICIJ,Offshore Leaks,ENTITY,DEPTOR VENTURES INC.,XXX,Active,15-JUN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
205471,ICIJ,Offshore Leaks,ENTITY,Coconino Limited,XXX,Dead,17-AUG-1998,,,,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
205474,ICIJ,Offshore Leaks,ENTITY,ATEK Group Ltd.,XXX,Dead,28-NOV-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
219798,ICIJ,Offshore Leaks,ENTITY,Logics Solutions C.S. & M. Ltd.,XXX,Dead,25-JAN-2001,,,Standard Company under IBC Act,XXX;VGB;GBR,Chalfen Services Limited 2nd Floor 93A Rivington Street London EC2A 3AY England RT BVI,BUSINESS,
210638,ICIJ,Offshore Leaks,ENTITY,LINGEH PARS REFINERY LIMITED,XXX,Dead,21-JUN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,Accounts Centre International Ltd Formations House 29 Harley Street London W1G 9QR RT BVI,BUSINESS,
210664,ICIJ,Offshore Leaks,ENTITY,SPRICKHORNE ALLIANCE LIMITED,XXX,Transferred OUT,22-JUN-2006,,,Busines Company Limited by Shares & Guarantee,XXX;GBR;VGB,"MacCorkindale & Holton P.O. Box 2398 London W1G 9WZ United Kingdom COURIER ONLY:  13 Harley Street London, England W1G 9QG",BUSINESS,
210665,ICIJ,Offshore Leaks,ENTITY,FOSTERLINE LIMITED,XXX,Dead,22-JUN-2006,,,Busines Company Limited by Shares & Guarantee,XXX;GBR;VGB,"MacCorkindale & Holton P.O. Box 2398 London W1G 9WZ United Kingdom COURIER ONLY:  13 Harley Street London, England W1G 9QG",BUSINESS,
210674,ICIJ,Offshore Leaks,ENTITY,BYFORD PRODUCTIONS INC.,XXX,Active,04-JUL-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210692,ICIJ,Offshore Leaks,ENTITY,GRACEVIEW PARTNERS INC.,XXX,Active,04-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210694,ICIJ,Offshore Leaks,ENTITY,MARTEK INVESTING INC.,XXX,Active,04-JUL-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210704,ICIJ,Offshore Leaks,ENTITY,TRADEPORT COMMERCIAL INC.,XXX,Active,28-JUN-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
217819,ICIJ,Offshore Leaks,ENTITY,Livius Export Ltd.,XXX,Dead,01-APR-1999,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
217829,ICIJ,Offshore Leaks,ENTITY,Cupidus Financial Ltd.,XXX,Dead,01-APR-1999,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
222023,ICIJ,Offshore Leaks,ENTITY,Labont Global Corp.,XXX,Active,08-NOV-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
209707,ICIJ,Offshore Leaks,ENTITY,Financial Atlas Ltd.,XXX,Transferred OUT,19-MAY-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
217925,ICIJ,Offshore Leaks,ENTITY,Fal.Com.Ltd.,XXX,Transferred OUT,08-SEP-1999,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
217976,ICIJ,Offshore Leaks,ENTITY,Forum Middle East Limited,XXX,Active,25-NOV-1999,,,Standard Company under IBC Act,XXX;VGB;GBR,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,BUSINESS,
209719,ICIJ,Offshore Leaks,ENTITY,Realinvest Trading Corporation Limited,XXX,Dead,14-MAR-2000,,,Standard Company under IBC Act,XXX;XXX;GBR,"Euro Commerce Consultants Ltd. 412 Parkway House, Sheen Lane London SW14 8LS England RT BVI",BUSINESS,
209758,ICIJ,Offshore Leaks,ENTITY,"Laurenfield Group, Inc.",XXX,Dead,07-MAR-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210769,ICIJ,Offshore Leaks,ENTITY,KEMPART HOLDINGS LTD.,XXX,Active,04-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210774,ICIJ,Offshore Leaks,ENTITY,PERAVONT INVESTING INC.,XXX,Active,04-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210775,ICIJ,Offshore Leaks,ENTITY,ADESSART CONSULTING INC.,XXX,Active,04-JUL-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
205504,ICIJ,Offshore Leaks,ENTITY,SANCROFT CONTINENTAL LTD.,XXX,Dead,17-NOV-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
218001,ICIJ,Offshore Leaks,ENTITY,Helion Investments Limited,XXX,Dead,09-JUL-1999,,,Standard Company under IBC Act,XXX;XXX;GBR,ACC Services Ltd. 16 Winchester Walk London SE1 9AQ England RT BVI,BUSINESS,
206365,ICIJ,Offshore Leaks,ENTITY,Torrington Universal Corp.,XXX,Active,03-JUL-2002,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222136,ICIJ,Offshore Leaks,ENTITY,Areal S.A.,XXX,Active,18-JAN-2005,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222137,ICIJ,Offshore Leaks,ENTITY,Baroncort Group Inc.,XXX,Active,19-JAN-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
218059,ICIJ,Offshore Leaks,ENTITY,Wedgeworth Continental Limited,XXX,Dead,11-JUN-1999,,,Standard Company under IBC Act,XXX;XXX;GBR,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
218064,ICIJ,Offshore Leaks,ENTITY,Windbourne Limited,XXX,Dead,02-JUL-1999,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
209848,ICIJ,Offshore Leaks,ENTITY,Sea Side Int l Co Ltd.,XXX,Dead,19-MAY-2000,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
209880,ICIJ,Offshore Leaks,ENTITY,E.B. Technologies And Consulting Ltd.,XXX,Dead,17-MAR-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
222185,ICIJ,Offshore Leaks,ENTITY,Geaton Marketing Ltd.,XXX,Dead,19-JAN-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222189,ICIJ,Offshore Leaks,ENTITY,Roserark Developments Ltd.,XXX,Dead,19-JAN-2005,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
219993,ICIJ,Offshore Leaks,ENTITY,Laffert Enterprises Ltd.,XXX,Transferred OUT,17-MAR-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
209910,ICIJ,Offshore Leaks,ENTITY,Charwell Limited,XXX,Dead,14-AUG-1997,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
209965,ICIJ,Offshore Leaks,ENTITY,Rimpex Corporation,XXX,Dead,15-JUN-2000,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222266,ICIJ,Offshore Leaks,ENTITY,West Way Commerce Limited,XXX,Active,17-MAR-2005,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222271,ICIJ,Offshore Leaks,ENTITY,Ornelt Management Ltd.,XXX,Dead,19-JAN-2005,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222278,ICIJ,Offshore Leaks,ENTITY,Startech Financial Inc.,XXX,Dead,19-JAN-2005,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
206438,ICIJ,Offshore Leaks,ENTITY,Blackall Holdings Ltd.,XXX,Dead,26-FEB-1997,,,Standard Company under IBC Act,XXX;GBR;XXX,ACC Services Ltd. 16 Winchester Walk London SE1 9AQ England RT BVI,BUSINESS,
220064,ICIJ,Offshore Leaks,ENTITY,Square Mile Ltd.,XXX,Dead,11-MAR-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,BUSINESS,
220086,ICIJ,Offshore Leaks,ENTITY,Ventor Commerce Limited,XXX,Active,12-MAR-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
222359,ICIJ,Offshore Leaks,ENTITY,Goldfinch Group Management Ltd.,XXX,Dead,16-SEP-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222371,ICIJ,Offshore Leaks,ENTITY,Amwell Enterprises International Inc.,XXX,Dead,03-MAY-2005,,,Standard Company under IBC Act,XXX;GBR;XXX,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
222384,ICIJ,Offshore Leaks,ENTITY,Forkent Systems Ltd.,XXX,Liquidated,11-AUG-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
218219,ICIJ,Offshore Leaks,ENTITY,Oysterport Limited,XXX,Dead,02-JUL-1999,,,Standard Company under IBC Act,XXX;GBR;XXX,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
218258,ICIJ,Offshore Leaks,ENTITY,MHC SA,XXX,Active,22-JUL-1999,,,Standard Company under IBC Act,XXX;GBR;VGB,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
218270,ICIJ,Offshore Leaks,ENTITY,Channel Communications Inc.,XXX,Dead,15-JUL-1999,,,Standard Company under IBC Act,XXX;GBR;XXX,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
220102,ICIJ,Offshore Leaks,ENTITY,Renford Ventures Inc.,XXX,Dead,24-MAR-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
220125,ICIJ,Offshore Leaks,ENTITY,Yanleigh Management Ltd.,XXX,Dead,14-MAR-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
211001,ICIJ,Offshore Leaks,ENTITY,CANCORP ALLIANCE INC.,XXX,Dead,18-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
211002,ICIJ,Offshore Leaks,ENTITY,ENOCORE TRADING INC.,XXX,Dead,18-JUL-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
211005,ICIJ,Offshore Leaks,ENTITY,MARIGOLD COMMERCIAL INC.,XXX,Dead,18-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210021,ICIJ,Offshore Leaks,ENTITY,Spiritwood Investments Limited,XXX,Discontinuance,03-JAN-1995,,,Standard Company under IBC Act,XXX;XXX;GBR,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
210037,ICIJ,Offshore Leaks,ENTITY,CONMICO INTERTRADING INC.,XXX,Dead,15-MAY-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210048,ICIJ,Offshore Leaks,ENTITY,COURTNELL INTERHOLD LTD.,XXX,Active,09-MAY-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
210050,ICIJ,Offshore Leaks,ENTITY,LIDENA CONSULT LTD.,XXX,Dead,09-MAY-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222395,ICIJ,Offshore Leaks,ENTITY,Bella Marina Limited,XXX,Dead,18-MAR-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222398,ICIJ,Offshore Leaks,ENTITY,Johnston Bell Limited,XXX,Dead,18-MAR-2005,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
206635,ICIJ,Offshore Leaks,ENTITY,Burlington Equities Ltd.,XXX,Active,12-AUG-2002,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
206661,ICIJ,Offshore Leaks,ENTITY,New Time Project Ltd.,XXX,Dead,15-AUG-2002,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
206662,ICIJ,Offshore Leaks,ENTITY,Brampton Consulting Ltd.,XXX,Dead,15-AUG-2002,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
220177,ICIJ,Offshore Leaks,ENTITY,Detmore Systems Corp.,XXX,Dead,15-APR-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
220285,ICIJ,Offshore Leaks,ENTITY,Suga Research Ltd.,XXX,Dead,07-APR-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,Chalfen Services Limited 2nd Floor 93A Rivington Street London EC2A 3AY England RT BVI,BUSINESS,
211007,ICIJ,Offshore Leaks,ENTITY,HAROLAND ASSOCIATION INC.,XXX,Dead,18-JUL-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
211012,ICIJ,Offshore Leaks,ENTITY,LOCONT EQUITIES LTD.,XXX,Dead,18-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
211031,ICIJ,Offshore Leaks,ENTITY,GREASED LIGHTNING LTD.,XXX,Dead,21-JUL-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,BUSINESS,
205756,ICIJ,Offshore Leaks,ENTITY,Wilton Premier Corp.,XXX,Active,15-MAY-2002,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222440,ICIJ,Offshore Leaks,ENTITY,PALMYRA TRADE LTD.,XXX,Active,10-APR-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
222442,ICIJ,Offshore Leaks,ENTITY,SALCEDO ALLIANCE LTD.,XXX,Dead,10-APR-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
