anchor_record_id,anchor_domain,pointer_record_id,pointer_domain,relationship_role,rel_type,from_date,thru_date
96909,ICIJ_ID,170514,ICIJ_ID,shareholder of,OWNERSHIP,2001-05-30,
96909,ICIJ_ID,170536,ICIJ_ID,shareholder of,OWNERSHIP,2001-06-14,
96909,ICIJ_ID,170538,ICIJ_ID,shareholder of,OWNERSHIP,2001-06-19,
96909,ICIJ_ID,170539,ICIJ_ID,shareholder of,OWNERSHIP,2004-04-29,
96909,ICIJ_ID,170548,ICIJ_ID,shareholder of,OWNERSHIP,2001-06-18,
96909,ICIJ_ID,170567,ICIJ_ID,shareholder of,OWNERSHIP,2001-06-21,
96909,ICIJ_ID,170976,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,170979,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171006,ICIJ_ID,shareholder of,OWNERSHIP,2001-11-21,
96909,ICIJ_ID,171013,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171021,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171042,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171095,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171132,ICIJ_ID,shareholder of,OWNERSHIP,2002-01-29,
96909,ICIJ_ID,171135,ICIJ_ID,shareholder of,OWNERSHIP,2002-01-29,
96909,ICIJ_ID,171168,ICIJ_ID,shareholder of,OWNERSHIP,2002-02-04,
96909,ICIJ_ID,171213,ICIJ_ID,shareholder of,OWNERSHIP,2002-02-28,
96909,ICIJ_ID,175723,ICIJ_ID,shareholder of,OWNERSHIP,2007-01-08,
96909,ICIJ_ID,175731,ICIJ_ID,shareholder of,OWNERSHIP,2007-01-08,
96909,ICIJ_ID,175745,ICIJ_ID,shareholder of,OWNERSHIP,2007-01-18,
96909,ICIJ_ID,175791,ICIJ_ID,shareholder of,OWNERSHIP,2007-03-23,
96909,ICIJ_ID,174012,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-07,
96909,ICIJ_ID,174016,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-08,
96909,ICIJ_ID,174031,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-12,
96909,ICIJ_ID,174039,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-12,
96909,ICIJ_ID,174053,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-15,
96909,ICIJ_ID,174060,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-18,
96909,ICIJ_ID,174062,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-08,
96909,ICIJ_ID,170641,ICIJ_ID,shareholder of,OWNERSHIP,2001-07-04,
96909,ICIJ_ID,171222,ICIJ_ID,shareholder of,OWNERSHIP,2002-02-27,
96909,ICIJ_ID,171237,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-11,
96909,ICIJ_ID,171271,ICIJ_ID,shareholder of,OWNERSHIP,2002-02-28,
96909,ICIJ_ID,171278,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-15,
96909,ICIJ_ID,174150,ICIJ_ID,shareholder of,OWNERSHIP,2004-10-29,
96909,ICIJ_ID,174155,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-03,
96909,ICIJ_ID,174171,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-08,
96909,ICIJ_ID,174173,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-08,
96909,ICIJ_ID,174179,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-10,
96909,ICIJ_ID,174188,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-12,
96909,ICIJ_ID,174195,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-12,
96909,ICIJ_ID,174204,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-17,
96909,ICIJ_ID,174250,ICIJ_ID,shareholder of,OWNERSHIP,2004-11-30,
96909,ICIJ_ID,174252,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-01,
96909,ICIJ_ID,175797,ICIJ_ID,shareholder of,OWNERSHIP,2007-03-23,
96909,ICIJ_ID,175850,ICIJ_ID,shareholder of,OWNERSHIP,2007-04-24,
96909,ICIJ_ID,171293,ICIJ_ID,shareholder of,OWNERSHIP,2002-04-09,
96909,ICIJ_ID,171297,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-20,
96909,ICIJ_ID,171323,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-28,
96909,ICIJ_ID,171324,ICIJ_ID,shareholder of,OWNERSHIP,2002-04-03,
96909,ICIJ_ID,171360,ICIJ_ID,shareholder of,OWNERSHIP,2002-04-17,
96909,ICIJ_ID,174267,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-06,
96909,ICIJ_ID,174273,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-10,
96909,ICIJ_ID,174302,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-23,
96909,ICIJ_ID,174311,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-28,
96909,ICIJ_ID,174321,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-28,
96909,ICIJ_ID,174328,ICIJ_ID,shareholder of,OWNERSHIP,2004-12-31,
96909,ICIJ_ID,174333,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-05,
96909,ICIJ_ID,174389,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-06,
96909,ICIJ_ID,174404,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-10,
96909,ICIJ_ID,174414,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-10,2005-02-02
96909,ICIJ_ID,174424,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-12,
96909,ICIJ_ID,175897,ICIJ_ID,shareholder of,OWNERSHIP,2007-04-27,
96909,ICIJ_ID,175951,ICIJ_ID,shareholder of,OWNERSHIP,2007-05-25,
96909,ICIJ_ID,170712,ICIJ_ID,shareholder of,OWNERSHIP,2001-07-23,
96909,ICIJ_ID,171406,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-02,
96909,ICIJ_ID,171434,ICIJ_ID,shareholder of,OWNERSHIP,2002-01-28,
96909,ICIJ_ID,171438,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-12,
96909,ICIJ_ID,171445,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-18,
96909,ICIJ_ID,176002,ICIJ_ID,shareholder of,OWNERSHIP,2007-06-06,
96909,ICIJ_ID,176050,ICIJ_ID,shareholder of,OWNERSHIP,2007-06-06,
96909,ICIJ_ID,174464,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-18,
96909,ICIJ_ID,174492,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-20,
96909,ICIJ_ID,174493,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-20,
96909,ICIJ_ID,174499,ICIJ_ID,shareholder of,OWNERSHIP,2005-01-31,
96909,ICIJ_ID,174556,ICIJ_ID,shareholder of,OWNERSHIP,2005-02-18,
96909,ICIJ_ID,174566,ICIJ_ID,shareholder of,OWNERSHIP,2005-02-22,
96909,ICIJ_ID,171494,ICIJ_ID,shareholder of,OWNERSHIP,2002-05-31,
96909,ICIJ_ID,171513,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-07,2006-03-29
96909,ICIJ_ID,171538,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-09,
96909,ICIJ_ID,171555,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-25,
96909,ICIJ_ID,171557,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-20,
96909,ICIJ_ID,171573,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-02,
96909,ICIJ_ID,171582,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-02,
96909,ICIJ_ID,171587,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-25,
96909,ICIJ_ID,171596,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-16,
96909,ICIJ_ID,171597,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-05,
96909,ICIJ_ID,170776,ICIJ_ID,shareholder of,OWNERSHIP,2001-08-08,
96909,ICIJ_ID,170778,ICIJ_ID,shareholder of,OWNERSHIP,2001-08-09,
96909,ICIJ_ID,170779,ICIJ_ID,shareholder of,OWNERSHIP,2001-08-10,
96909,ICIJ_ID,170812,ICIJ_ID,shareholder of,OWNERSHIP,2001-08-21,
96909,ICIJ_ID,174581,ICIJ_ID,shareholder of,OWNERSHIP,2005-02-24,
96909,ICIJ_ID,174593,ICIJ_ID,shareholder of,OWNERSHIP,2005-02-25,
96909,ICIJ_ID,174614,ICIJ_ID,shareholder of,OWNERSHIP,2005-03-01,
96909,ICIJ_ID,174627,ICIJ_ID,shareholder of,OWNERSHIP,2005-03-01,
96909,ICIJ_ID,174650,ICIJ_ID,shareholder of,OWNERSHIP,2005-03-02,
96909,ICIJ_ID,174651,ICIJ_ID,shareholder of,OWNERSHIP,2005-03-03,
96909,ICIJ_ID,174653,ICIJ_ID,shareholder of,OWNERSHIP,2005-03-03,
96909,ICIJ_ID,174663,ICIJ_ID,shareholder of,OWNERSHIP,2005-03-03,
96909,ICIJ_ID,174670,ICIJ_ID,shareholder of,OWNERSHIP,2005-12-06,
96909,ICIJ_ID,174732,ICIJ_ID,shareholder of,OWNERSHIP,2005-04-20,
96909,ICIJ_ID,176313,ICIJ_ID,shareholder of,OWNERSHIP,2007-12-18,
96909,ICIJ_ID,176319,ICIJ_ID,shareholder of,OWNERSHIP,2007-12-18,
96909,ICIJ_ID,176327,ICIJ_ID,shareholder of,OWNERSHIP,2007-12-18,
96909,ICIJ_ID,171627,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-29,
96909,ICIJ_ID,171680,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-21,
96909,ICIJ_ID,171693,ICIJ_ID,shareholder of,OWNERSHIP,2002-09-23,
96909,ICIJ_ID,171706,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-11,
96909,ICIJ_ID,171726,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-19,
96909,ICIJ_ID,170883,ICIJ_ID,shareholder of,OWNERSHIP,2001-09-21,
96909,ICIJ_ID,170946,ICIJ_ID,shareholder of,OWNERSHIP,2002-01-30,
96909,ICIJ_ID,170978,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,176421,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-08,
96909,ICIJ_ID,176430,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-09,
96909,ICIJ_ID,176452,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-15,
96909,ICIJ_ID,176454,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-15,
96909,ICIJ_ID,171750,ICIJ_ID,shareholder of,OWNERSHIP,2002-09-18,
96909,ICIJ_ID,171814,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-23,
96909,ICIJ_ID,176524,ICIJ_ID,shareholder of,OWNERSHIP,2008-03-05,
96909,ICIJ_ID,176535,ICIJ_ID,shareholder of,OWNERSHIP,2008-03-05,
96909,ICIJ_ID,174783,ICIJ_ID,shareholder of,OWNERSHIP,2005-05-31,
96909,ICIJ_ID,174785,ICIJ_ID,shareholder of,OWNERSHIP,2005-05-31,
96909,ICIJ_ID,174854,ICIJ_ID,shareholder of,OWNERSHIP,2005-07-28,
96909,ICIJ_ID,174962,ICIJ_ID,shareholder of,OWNERSHIP,2005-10-19,
96909,ICIJ_ID,171020,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171039,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171080,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171082,ICIJ_ID,shareholder of,OWNERSHIP,2002-01-10,
96909,ICIJ_ID,171114,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171117,ICIJ_ID,shareholder of,OWNERSHIP,2001-10-12,
96909,ICIJ_ID,171119,ICIJ_ID,shareholder of,OWNERSHIP,2002-01-22,
96909,ICIJ_ID,171130,ICIJ_ID,shareholder of,OWNERSHIP,,
96909,ICIJ_ID,171146,ICIJ_ID,shareholder of,OWNERSHIP,2002-02-06,2002-02-06
96909,ICIJ_ID,171850,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-06,
96909,ICIJ_ID,171917,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-03,
96909,ICIJ_ID,171930,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-12,
96909,ICIJ_ID,171946,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-23,
96909,ICIJ_ID,176680,ICIJ_ID,shareholder of,OWNERSHIP,2008-06-05,
96909,ICIJ_ID,176687,ICIJ_ID,shareholder of,OWNERSHIP,2008-06-05,
96909,ICIJ_ID,176708,ICIJ_ID,shareholder of,OWNERSHIP,2008-06-27,
96909,ICIJ_ID,176710,ICIJ_ID,shareholder of,OWNERSHIP,2008-06-30,
96909,ICIJ_ID,175162,ICIJ_ID,shareholder of,OWNERSHIP,2006-03-10,
96909,ICIJ_ID,175213,ICIJ_ID,shareholder of,OWNERSHIP,2006-04-04,
96909,ICIJ_ID,175218,ICIJ_ID,shareholder of,OWNERSHIP,2006-04-04,2006-05-17
96909,ICIJ_ID,175219,ICIJ_ID,shareholder of,OWNERSHIP,2006-04-04,
96909,ICIJ_ID,171951,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-17,
96909,ICIJ_ID,171964,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-03,
96909,ICIJ_ID,171973,ICIJ_ID,shareholder of,OWNERSHIP,2003-09-22,
96909,ICIJ_ID,171981,ICIJ_ID,shareholder of,OWNERSHIP,2003-06-24,
96909,ICIJ_ID,172003,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-22,
96909,ICIJ_ID,172008,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-22,
96909,ICIJ_ID,171272,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-25,
96909,ICIJ_ID,171312,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-25,
96909,ICIJ_ID,171314,ICIJ_ID,shareholder of,OWNERSHIP,2002-03-26,
96909,ICIJ_ID,171338,ICIJ_ID,shareholder of,OWNERSHIP,2002-04-05,
96909,ICIJ_ID,175309,ICIJ_ID,shareholder of,OWNERSHIP,2006-06-09,
96909,ICIJ_ID,175328,ICIJ_ID,shareholder of,OWNERSHIP,2006-06-20,
96909,ICIJ_ID,175331,ICIJ_ID,shareholder of,OWNERSHIP,2006-06-20,2009-02-16
96909,ICIJ_ID,176743,ICIJ_ID,shareholder of,OWNERSHIP,2008-07-08,
96909,ICIJ_ID,176744,ICIJ_ID,shareholder of,OWNERSHIP,2008-07-08,
96909,ICIJ_ID,176756,ICIJ_ID,shareholder of,OWNERSHIP,2008-07-18,
96909,ICIJ_ID,176792,ICIJ_ID,shareholder of,OWNERSHIP,2008-09-03,
96909,ICIJ_ID,175334,ICIJ_ID,shareholder of,OWNERSHIP,2006-06-22,
96909,ICIJ_ID,175361,ICIJ_ID,shareholder of,OWNERSHIP,2006-07-11,
96909,ICIJ_ID,175376,ICIJ_ID,shareholder of,OWNERSHIP,2006-08-01,
96909,ICIJ_ID,175414,ICIJ_ID,shareholder of,OWNERSHIP,2006-08-22,
96909,ICIJ_ID,175415,ICIJ_ID,shareholder of,OWNERSHIP,2006-08-22,
96909,ICIJ_ID,175454,ICIJ_ID,shareholder of,OWNERSHIP,2006-09-08,
96909,ICIJ_ID,175464,ICIJ_ID,shareholder of,OWNERSHIP,2006-09-15,
96909,ICIJ_ID,175468,ICIJ_ID,shareholder of,OWNERSHIP,2006-09-15,
96909,ICIJ_ID,175574,ICIJ_ID,shareholder of,OWNERSHIP,2006-11-06,2007-01-05
96909,ICIJ_ID,171344,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-13,
96909,ICIJ_ID,171356,ICIJ_ID,shareholder of,OWNERSHIP,2002-04-17,
96909,ICIJ_ID,171358,ICIJ_ID,shareholder of,OWNERSHIP,2002-04-17,
96909,ICIJ_ID,171415,ICIJ_ID,shareholder of,OWNERSHIP,2002-05-06,
96909,ICIJ_ID,171439,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-12,
96909,ICIJ_ID,176877,ICIJ_ID,shareholder of,OWNERSHIP,2008-12-04,
96909,ICIJ_ID,176936,ICIJ_ID,shareholder of,OWNERSHIP,2009-01-16,
96909,ICIJ_ID,176992,ICIJ_ID,shareholder of,OWNERSHIP,2009-03-11,
96909,ICIJ_ID,177000,ICIJ_ID,shareholder of,OWNERSHIP,2009-03-19,
96909,ICIJ_ID,171483,ICIJ_ID,shareholder of,OWNERSHIP,2002-05-24,
96909,ICIJ_ID,171567,ICIJ_ID,shareholder of,OWNERSHIP,2002-06-18,
96909,ICIJ_ID,171570,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-20,
96909,ICIJ_ID,171581,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-03,
96909,ICIJ_ID,171583,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-04,
96909,ICIJ_ID,177046,ICIJ_ID,shareholder of,OWNERSHIP,2009-04-27,2009-06-11
96909,ICIJ_ID,177070,ICIJ_ID,shareholder of,OWNERSHIP,2009-05-13,
96909,ICIJ_ID,175728,ICIJ_ID,shareholder of,OWNERSHIP,2007-01-08,
96909,ICIJ_ID,175729,ICIJ_ID,shareholder of,OWNERSHIP,2007-01-08,
96909,ICIJ_ID,175733,ICIJ_ID,shareholder of,OWNERSHIP,2007-01-08,
96909,ICIJ_ID,175750,ICIJ_ID,shareholder of,OWNERSHIP,2007-04-24,
96909,ICIJ_ID,175769,ICIJ_ID,shareholder of,OWNERSHIP,2007-02-23,
96909,ICIJ_ID,175898,ICIJ_ID,shareholder of,OWNERSHIP,2007-04-27,
96909,ICIJ_ID,171598,ICIJ_ID,shareholder of,OWNERSHIP,2002-07-16,
96909,ICIJ_ID,171649,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-06,
96909,ICIJ_ID,171661,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-12,
96909,ICIJ_ID,171677,ICIJ_ID,shareholder of,OWNERSHIP,2002-09-09,
96909,ICIJ_ID,171702,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-22,
96909,ICIJ_ID,171716,ICIJ_ID,shareholder of,OWNERSHIP,2002-08-29,
96909,ICIJ_ID,171720,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-23,
96909,ICIJ_ID,171762,ICIJ_ID,shareholder of,OWNERSHIP,2002-09-25,
96909,ICIJ_ID,171785,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-21,
96909,ICIJ_ID,171795,ICIJ_ID,shareholder of,OWNERSHIP,2002-09-17,
96909,ICIJ_ID,171815,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-23,
96909,ICIJ_ID,171819,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-21,
96909,ICIJ_ID,171825,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-24,
96909,ICIJ_ID,171829,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-24,
96909,ICIJ_ID,171830,ICIJ_ID,shareholder of,OWNERSHIP,2002-10-24,
96909,ICIJ_ID,171849,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-07,
96909,ICIJ_ID,176000,ICIJ_ID,shareholder of,OWNERSHIP,2007-06-06,
96909,ICIJ_ID,176049,ICIJ_ID,shareholder of,OWNERSHIP,2007-06-06,
96909,ICIJ_ID,171870,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-13,
96909,ICIJ_ID,171877,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-05,
96909,ICIJ_ID,171885,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-20,
96909,ICIJ_ID,171891,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-22,
96909,ICIJ_ID,171901,ICIJ_ID,shareholder of,OWNERSHIP,2002-11-26,
96909,ICIJ_ID,171923,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-11,
96909,ICIJ_ID,171931,ICIJ_ID,shareholder of,OWNERSHIP,2002-12-12,
96909,ICIJ_ID,171956,ICIJ_ID,shareholder of,OWNERSHIP,2004-07-23,
96909,ICIJ_ID,171966,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-03,
96909,ICIJ_ID,171969,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-03,
96909,ICIJ_ID,171971,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-03,
96909,ICIJ_ID,171979,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-03,
96909,ICIJ_ID,171985,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-28,
96909,ICIJ_ID,171986,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-24,
96909,ICIJ_ID,176122,ICIJ_ID,shareholder of,OWNERSHIP,2007-08-03,
96909,ICIJ_ID,176126,ICIJ_ID,shareholder of,OWNERSHIP,2007-08-03,
96909,ICIJ_ID,172014,ICIJ_ID,shareholder of,OWNERSHIP,2003-01-23,
96909,ICIJ_ID,172023,ICIJ_ID,shareholder of,OWNERSHIP,2020-01-27,
96909,ICIJ_ID,176325,ICIJ_ID,shareholder of,OWNERSHIP,2007-12-18,
96909,ICIJ_ID,172926,ICIJ_ID,shareholder of,OWNERSHIP,2003-02-04,
96909,ICIJ_ID,172933,ICIJ_ID,shareholder of,OWNERSHIP,2004-04-13,
96909,ICIJ_ID,172942,ICIJ_ID,shareholder of,OWNERSHIP,2003-02-24,
96909,ICIJ_ID,172384,ICIJ_ID,shareholder of,OWNERSHIP,2004-06-03,
96909,ICIJ_ID,172960,ICIJ_ID,shareholder of,OWNERSHIP,2003-03-03,
96909,ICIJ_ID,172965,ICIJ_ID,shareholder of,OWNERSHIP,2001-07-26,
96909,ICIJ_ID,173015,ICIJ_ID,shareholder of,OWNERSHIP,2003-04-07,
96909,ICIJ_ID,173048,ICIJ_ID,shareholder of,OWNERSHIP,2003-05-05,
96909,ICIJ_ID,173096,ICIJ_ID,shareholder of,OWNERSHIP,2003-05-29,
96909,ICIJ_ID,173101,ICIJ_ID,shareholder of,OWNERSHIP,2003-06-12,
96909,ICIJ_ID,173102,ICIJ_ID,shareholder of,OWNERSHIP,2003-06-17,
96909,ICIJ_ID,176411,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-08,
96909,ICIJ_ID,173139,ICIJ_ID,shareholder of,OWNERSHIP,2003-07-03,
96909,ICIJ_ID,173148,ICIJ_ID,shareholder of,OWNERSHIP,2003-07-07,
96909,ICIJ_ID,173167,ICIJ_ID,shareholder of,OWNERSHIP,2004-06-10,
96909,ICIJ_ID,173176,ICIJ_ID,shareholder of,OWNERSHIP,2004-01-12,
96909,ICIJ_ID,173182,ICIJ_ID,shareholder of,OWNERSHIP,2003-09-25,
96909,ICIJ_ID,173184,ICIJ_ID,shareholder of,OWNERSHIP,2003-07-17,
96909,ICIJ_ID,173197,ICIJ_ID,shareholder of,OWNERSHIP,2003-07-22,
96909,ICIJ_ID,173202,ICIJ_ID,shareholder of,OWNERSHIP,2003-08-07,
96909,ICIJ_ID,176426,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-09,
96909,ICIJ_ID,176435,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-09,
96909,ICIJ_ID,176445,ICIJ_ID,shareholder of,OWNERSHIP,2008-01-15,
96909,ICIJ_ID,173235,ICIJ_ID,shareholder of,OWNERSHIP,2003-08-14,
96909,ICIJ_ID,173241,ICIJ_ID,shareholder of,OWNERSHIP,2003-12-29,
96909,ICIJ_ID,173246,ICIJ_ID,shareholder of,OWNERSHIP,2003-09-25,
96909,ICIJ_ID,173276,ICIJ_ID,shareholder of,OWNERSHIP,2003-09-19,
96909,ICIJ_ID,173277,ICIJ_ID,shareholder of,OWNERSHIP,2003-09-24,
96909,ICIJ_ID,173279,ICIJ_ID,shareholder of,OWNERSHIP,2003-09-29,
96909,ICIJ_ID,173288,ICIJ_ID,shareholder of,OWNERSHIP,2003-10-02,
96909,ICIJ_ID,173305,ICIJ_ID,shareholder of,OWNERSHIP,2003-10-21,
96909,ICIJ_ID,173313,ICIJ_ID,shareholder of,OWNERSHIP,2003-11-03,
96909,ICIJ_ID,173326,ICIJ_ID,shareholder of,OWNERSHIP,2003-11-11,
96909,ICIJ_ID,173327,ICIJ_ID,shareholder of,OWNERSHIP,2003-11-11,
96909,ICIJ_ID,173340,ICIJ_ID,shareholder of,OWNERSHIP,2003-11-20,2003-11-20
96909,ICIJ_ID,173344,ICIJ_ID,shareholder of,OWNERSHIP,2003-11-20,
96909,ICIJ_ID,173351,ICIJ_ID,shareholder of,OWNERSHIP,2003-12-02,
96909,ICIJ_ID,173365,ICIJ_ID,shareholder of,OWNERSHIP,2003-12-16,
96909,ICIJ_ID,173369,ICIJ_ID,shareholder of,OWNERSHIP,2003-12-23,
96909,ICIJ_ID,173402,ICIJ_ID,shareholder of,OWNERSHIP,2004-01-09,
96909,ICIJ_ID,173406,ICIJ_ID,shareholder of,OWNERSHIP,2004-01-13,
96909,ICIJ_ID,173431,ICIJ_ID,shareholder of,OWNERSHIP,2004-02-03,
96909,ICIJ_ID,173451,ICIJ_ID,shareholder of,OWNERSHIP,2004-02-12,
96909,ICIJ_ID,173466,ICIJ_ID,shareholder of,OWNERSHIP,2004-03-22,
96909,ICIJ_ID,173479,ICIJ_ID,shareholder of,OWNERSHIP,2004-02-23,
96909,ICIJ_ID,176525,ICIJ_ID,shareholder of,OWNERSHIP,2008-03-05,
96909,ICIJ_ID,176531,ICIJ_ID,shareholder of,OWNERSHIP,2008-03-05,
96909,ICIJ_ID,173481,ICIJ_ID,shareholder of,OWNERSHIP,2004-02-24,
96909,ICIJ_ID,173513,ICIJ_ID,shareholder of,OWNERSHIP,2004-03-08,
96909,ICIJ_ID,173543,ICIJ_ID,shareholder of,OWNERSHIP,2004-03-29,
96909,ICIJ_ID,173561,ICIJ_ID,shareholder of,OWNERSHIP,2004-04-08,
96909,ICIJ_ID,173570,ICIJ_ID,shareholder of,OWNERSHIP,2004-04-20,
96909,ICIJ_ID,173573,ICIJ_ID,shareholder of,OWNERSHIP,2004-04-21,
96909,ICIJ_ID,173576,ICIJ_ID,shareholder of,OWNERSHIP,2004-07-23,
96909,ICIJ_ID,173584,ICIJ_ID,shareholder of,OWNERSHIP,2004-04-27,
96909,ICIJ_ID,172924,ICIJ_ID,shareholder of,OWNERSHIP,2003-02-12,
96909,ICIJ_ID,172929,ICIJ_ID,shareholder of,OWNERSHIP,2003-02-14,
96909,ICIJ_ID,172934,ICIJ_ID,shareholder of,OWNERSHIP,2003-02-17,
96909,ICIJ_ID,172964,ICIJ_ID,shareholder of,OWNERSHIP,2001-08-21,
96909,ICIJ_ID,172984,ICIJ_ID,shareholder of,OWNERSHIP,2003-03-12,
96909,ICIJ_ID,172987,ICIJ_ID,shareholder of,OWNERSHIP,2003-03-14,
96909,ICIJ_ID,172990,ICIJ_ID,shareholder of,OWNERSHIP,2003-03-18,
96909,ICIJ_ID,172996,ICIJ_ID,shareholder of,OWNERSHIP,2003-03-21,
96909,ICIJ_ID,173005,ICIJ_ID,shareholder of,OWNERSHIP,2003-04-01,
96909,ICIJ_ID,173012,ICIJ_ID,shareholder of,OWNERSHIP,2003-04-03,
96909,ICIJ_ID,173017,ICIJ_ID,shareholder of,OWNERSHIP,2003-04-08,
96909,ICIJ_ID,173026,ICIJ_ID,shareholder of,OWNERSHIP,2003-04-17,
96909,ICIJ_ID,173033,ICIJ_ID,shareholder of,OWNERSHIP,2003-05-02,
